Total_flights_12,Total_flights_6,Total_distance_12,Total_distance_6,Total_points_earned,Total_points_redeem,Total_redeem_dollar,Flight_first_half,Flight_second_half,Month_active_12,redemption_rate,engagement_trend,Gender,Education,MaritalStatus,LoyaltyCard,EnrollmentType,EnrollmentYear,EnrollmentMonth,Churned
27.0,15,50148.0,29654,50148.0,564.0,102,12,15,12,0.011246485473289597,3,Female,College,Single,Aurora,Standard,2015,7,False
18.0,11,31419.0,22505,31419.0,0.0,0,7,11,12,0.0,4,Male,Bachelor,Married,Star,Standard,2016,5,False
10.0,5,20611.0,9551,20611.0,554.0,100,5,5,12,0.02687754705996507,0,Male,Bachelor,Married,Nova,Standard,2016,1,False
15.0,5,18714.0,4287,18714.0,0.0,0,10,5,12,0.0,-5,Male,High School or Below,Divorced,Star,Standard,2015,3,False
11.0,7,14668.0,10434,14668.0,0.0,0,4,7,12,0.0,3,Female,Bachelor,Married,Nova,Standard,2012,7,False
25.0,12,35748.0,16788,35748.0,319.0,57,13,12,12,0.00892332652661613,-1,Female,Bachelor,Married,Star,Standard,2015,8,False
21.0,16,31736.0,28794,31736.0,0.0,0,5,16,12,0.0,11,Female,Bachelor,Divorced,Star,Standard,2013,2,False
10.0,8,12760.0,10264,12760.0,0.0,0,2,8,12,0.0,6,Male,Bachelor,Married,Star,Standard,2014,10,False
21.0,10,34696.0,13668,52044.0,1661.0,300,11,10,11,0.031914689211259485,-1,Female,Bachelor,Married,Aurora,2018 Promotion,2018,4,False
7.0,6,9631.0,7689,9631.0,633.0,114,1,6,12,0.06571843853820598,5,Male,Bachelor,Married,Nova,Standard,2016,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Doctor,Divorced,Nova,Standard,2013,9,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Aurora,Standard,2013,12,True
9.0,9,6841.0,6841,6841.0,0.0,0,0,9,12,0.0,9,Female,Doctor,Married,Star,Standard,2018,7,False
19.0,12,25707.0,14853,25707.0,393.0,71,7,12,12,0.015287070172708885,5,Male,Bachelor,Married,Star,Standard,2017,3,False
27.0,14,38170.0,22904,38170.0,1761.0,330,13,14,12,0.04799455083702287,1,Male,High School or Below,Single,Star,Standard,2017,3,False
12.0,8,17557.0,10709,17557.0,647.0,116,4,8,12,0.03684929946463151,4,Male,Master,Divorced,Star,Standard,2012,11,False
28.0,13,37474.0,16948,37474.0,1389.0,250,15,13,12,0.03706470980653769,-2,Female,Bachelor,Married,Nova,Standard,2016,10,False
23.0,9,25302.0,5262,25302.0,1086.0,196,14,9,12,0.04291981188001423,-5,Male,Bachelor,Married,Star,Standard,2013,3,False
12.0,12,19978.0,19978,19978.0,0.0,0,0,12,12,0.0,12,Female,Bachelor,Single,Star,Standard,2018,5,False
20.0,11,38773.0,22059,38773.0,0.0,0,9,11,12,0.0,2,Female,College,Married,Star,Standard,2012,5,False
20.0,12,25768.0,19185,25768.0,1102.0,198,8,12,12,0.04276456207070511,4,Male,College,Divorced,Nova,Standard,2016,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2014,8,True
37.0,20,68131.0,38523,68131.0,854.0,154,17,20,12,0.012534491868725415,3,Male,Bachelor,Married,Star,Standard,2014,8,False
20.0,11,23021.0,12067,23021.0,1213.0,219,9,11,12,0.05268873251672313,2,Female,Bachelor,Married,Star,Standard,2013,10,False
14.0,9,22892.0,14184,22892.0,0.0,0,5,9,12,0.0,4,Female,Bachelor,Married,Aurora,Standard,2013,9,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Master,Married,Aurora,Standard,2014,4,True
20.0,14,43199.0,28925,43199.0,476.0,86,6,14,12,0.011018518518518518,8,Male,College,Single,Star,Standard,2017,4,False
50.0,28,85691.0,58736,128536.0,0.0,0,22,28,11,0.0,6,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
14.0,14,14014.0,14014,14014.0,0.0,0,0,14,12,0.0,14,Male,High School or Below,Married,Star,Standard,2018,5,False
17.0,10,26833.0,18481,26833.0,1189.0,214,7,10,12,0.044309458150108075,3,Female,Bachelor,Married,Aurora,Standard,2015,12,False
6.0,6,7441.0,7441,7441.0,413.0,74,0,6,12,0.05549583445310401,6,Female,Bachelor,Divorced,Star,Standard,2018,8,False
12.0,10,20501.0,16251,20501.0,0.0,0,2,10,12,0.0,8,Female,College,Single,Nova,Standard,2012,6,False
20.0,7,32935.0,13872,32935.0,0.0,0,13,7,12,0.0,-6,Female,High School or Below,Married,Star,Standard,2017,10,False
13.0,3,18802.0,5235,18802.0,620.0,112,10,3,12,0.03297346168164655,-7,Male,Bachelor,Married,Aurora,Standard,2012,10,False
30.0,17,28213.0,14386,28213.0,766.0,138,13,17,12,0.02714964202169136,4,Female,College,Single,Star,Standard,2016,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Master,Married,Star,Standard,2018,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Divorced,Star,Standard,2016,5,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,High School or Below,Married,Star,Standard,2013,6,True
19.0,6,29012.0,9257,29012.0,773.0,139,13,6,12,0.026643228897390826,-7,Male,College,Single,Star,Standard,2016,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Aurora,Standard,2016,9,True
26.0,16,41996.0,24319,41996.0,329.0,59,10,16,12,0.007833892897111698,6,Male,College,Single,Nova,Standard,2017,4,False
10.0,10,9051.0,9051,9051.0,0.0,0,0,10,12,0.0,10,Male,Bachelor,Married,Star,Standard,2018,7,False
21.0,10,31705.0,12444,31705.0,351.0,63,11,10,12,0.011070459849870687,-1,Female,Bachelor,Married,Star,Standard,2017,6,False
16.0,9,18090.0,10346,18090.0,655.0,118,7,9,12,0.036205848211818034,2,Female,Bachelor,Married,Star,Standard,2018,11,False
6.0,2,12032.0,4638,12032.0,1060.0,191,4,2,12,0.08809108285548076,-2,Female,Bachelor,Married,Star,Standard,2016,2,False
27.0,9,50498.0,16556,50498.0,459.0,83,18,9,12,0.009089288896809837,-9,Male,Bachelor,Married,Star,Standard,2016,10,False
60.0,73,89625.35999999994,99535,134437.0799999999,621.0,112,16,73,11,0.003757646902210416,57,Female,College,Married,Nova,2018 Promotion,2018,4,False
27.0,14,31942.0,15636,31942.0,666.0,120,13,14,12,0.020849638418432834,1,Male,Doctor,Married,Nova,Standard,2015,7,False
11.0,10,10161.0,8473,10161.0,519.0,93,1,10,12,0.05107262349931116,9,Male,College,Single,Nova,Standard,2017,5,False
39.0,26,39565.0,26560,59347.0,376.0,68,13,26,11,0.006335512569926535,13,Female,College,Single,Star,2018 Promotion,2018,2,False
25.0,12,43054.0,24429,43054.0,510.0,92,13,12,12,0.011845314133085589,-1,Male,Bachelor,Married,Aurora,Standard,2014,5,False
60.0,44,89625.35999999994,97112,134437.0799999999,0.0,0,28,44,11,0.0,16,Male,Bachelor,Married,Nova,2018 Promotion,2018,3,False
20.0,11,34717.0,18882,34717.0,1352.0,243,9,11,12,0.03894233538798318,2,Female,College,Single,Star,Standard,2017,8,False
21.0,6,35007.0,11495,35007.0,1086.0,196,15,6,12,0.031021480804387568,-9,Male,College,Married,Star,Standard,2014,10,False
14.0,9,20714.0,13583,20714.0,1054.0,190,5,9,12,0.05088100410330678,4,Male,College,Single,Nova,Standard,2013,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2015,2,True
17.0,11,25478.0,20188,25478.0,0.0,0,6,11,12,0.0,5,Male,Bachelor,Single,Aurora,Standard,2013,2,False
27.0,15,45294.0,24696,45294.0,0.0,0,12,15,12,0.0,3,Female,Bachelor,Divorced,Star,Standard,2012,11,False
22.0,15,33318.0,22917,33318.0,0.0,0,7,15,12,0.0,8,Female,Bachelor,Married,Star,Standard,2016,1,False
20.0,18,30239.0,28218,30239.0,1089.0,196,2,18,12,0.03601190476190476,16,Female,College,Single,Star,Standard,2014,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2012,4,False
0.0,0,0.0,0,0.0,0.0,0,0,0,11,0.0,0,Female,Bachelor,Divorced,Nova,2018 Promotion,2018,3,False
10.0,3,11606.0,5745,11606.0,0.0,0,7,3,12,0.0,-4,Male,Bachelor,Married,Star,Standard,2015,5,False
29.0,27,37324.0,36320,55986.0,434.0,78,2,27,11,0.0077517995248897065,25,Female,College,Single,Aurora,2018 Promotion,2018,3,False
31.0,20,54737.0,39246,54737.0,329.0,59,11,20,12,0.0060104497789469835,9,Female,College,Married,Star,Standard,2013,10,False
18.0,10,27474.0,14499,27474.0,0.0,0,8,10,12,0.0,2,Male,High School or Below,Married,Nova,Standard,2015,8,False
4.0,4,7556.0,7556,7556.0,0.0,0,0,4,12,0.0,4,Male,Bachelor,Married,Nova,Standard,2018,9,False
10.0,10,14721.0,14721,14721.0,0.0,0,0,10,12,0.0,10,Male,Bachelor,Divorced,Nova,Standard,2018,5,False
21.0,7,33353.0,15170,33353.0,0.0,0,14,7,12,0.0,-7,Female,College,Single,Star,Standard,2014,6,False
25.0,18,30107.0,23514,30107.0,1525.0,274,7,18,12,0.050650989770160755,11,Male,Bachelor,Divorced,Nova,Standard,2016,3,False
23.0,10,45080.0,22193,45080.0,766.0,138,13,10,12,0.016991637275126995,-3,Male,College,Single,Star,Standard,2017,9,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Aurora,Standard,2016,1,True
14.0,10,22719.0,18321,22719.0,445.0,80,4,10,12,0.019586267605633804,6,Female,Bachelor,Married,Star,Standard,2016,5,False
2.0,2,3066.0,3066,3066.0,0.0,0,0,2,12,0.0,2,Female,High School or Below,Married,Aurora,Standard,2018,11,False
16.0,10,21263.0,12885,21263.0,1341.0,242,6,10,12,0.06306433408577879,4,Female,Bachelor,Married,Aurora,Standard,2016,5,False
19.0,11,33365.0,20117,33365.0,0.0,0,8,11,12,0.0,3,Female,College,Married,Star,Standard,2017,3,False
22.0,11,30365.0,10808,30365.0,1163.0,209,11,11,12,0.03829941381808602,0,Female,Bachelor,Divorced,Star,Standard,2015,8,False
30.0,14,43909.0,22305,43909.0,1761.0,332,16,14,12,0.04206331131860624,-2,Female,Bachelor,Married,Star,Standard,2015,9,False
20.0,9,25126.0,10559,25126.0,0.0,0,11,9,12,0.0,-2,Male,Bachelor,Divorced,Aurora,Standard,2015,3,False
7.0,7,12309.0,12309,12309.0,651.0,117,0,7,12,0.0528838342810723,7,Female,Bachelor,Married,Nova,Standard,2018,8,False
3.0,3,1752.0,1752,1752.0,0.0,0,0,3,12,0.0,3,Female,Bachelor,Married,Star,Standard,2018,10,False
24.0,15,44287.0,32216,44287.0,516.0,93,9,15,12,0.011651011560693642,6,Female,College,Single,Nova,Standard,2017,7,False
60.0,23,89625.35999999994,28582,134437.0799999999,477.0,86,37,23,11,0.003308479278654413,-14,Female,High School or Below,Married,Nova,2018 Promotion,2018,2,False
22.0,10,38556.0,16047,38556.0,0.0,0,12,10,12,0.0,-2,Male,Bachelor,Single,Star,Standard,2015,7,False
7.0,2,9450.0,1138,9450.0,0.0,0,5,2,12,0.0,-3,Male,College,Married,Aurora,Standard,2014,8,False
17.0,10,25890.0,14796,25890.0,698.0,126,7,10,12,0.02695917500289676,3,Male,Bachelor,Married,Star,Standard,2016,2,False
7.0,3,10492.0,4507,10492.0,0.0,0,4,3,12,0.0,-1,Male,College,Married,Aurora,Standard,2013,12,False
21.0,16,33107.0,25345,33107.0,1056.0,190,5,16,12,0.03189561435302646,11,Male,College,Married,Nova,Standard,2015,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2014,9,True
19.0,4,20781.0,3484,20781.0,0.0,0,15,4,12,0.0,-11,Female,Doctor,Married,Aurora,Standard,2015,6,False
19.0,6,21535.0,9736,21535.0,642.0,116,13,6,12,0.029810549777117386,-7,Male,Bachelor,Single,Aurora,Standard,2015,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Master,Married,Aurora,Standard,2016,8,True
14.0,6,25265.0,10377,25265.0,479.0,86,8,6,12,0.018958283859732448,-2,Male,Bachelor,Married,Aurora,Standard,2015,10,False
12.0,6,16002.0,9529,16002.0,498.0,90,6,6,12,0.031119165156533152,0,Male,High School or Below,Single,Star,Standard,2017,2,False
18.0,6,28486.0,6674,28486.0,0.0,0,12,6,12,0.0,-6,Female,Bachelor,Divorced,Star,Standard,2017,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2015,4,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Star,Standard,2013,1,True
17.0,14,30728.0,28168,30728.0,1625.0,292,3,14,12,0.05288164274789287,11,Female,Bachelor,Married,Aurora,Standard,2013,6,True
31.0,20,45738.0,26069,45738.0,0.0,0,11,20,12,0.0,9,Male,Bachelor,Married,Nova,Standard,2015,6,False
10.0,1,12676.0,2123,12676.0,1287.0,232,9,1,12,0.10152244221819043,-8,Female,Bachelor,Single,Star,Standard,2012,7,False
2.0,0,4496.0,0,4496.0,0.0,0,2,0,12,0.0,-2,Male,Master,Divorced,Star,Standard,2017,6,True
15.0,7,30515.0,14417,30515.0,537.0,97,8,7,12,0.017597325992921745,-1,Female,College,Single,Star,Standard,2016,5,False
24.0,12,37217.0,18221,37217.0,0.0,0,12,12,12,0.0,0,Male,College,Married,Nova,Standard,2012,5,False
18.0,12,26272.0,18112,26272.0,343.0,62,6,12,12,0.013055227800403456,6,Female,Bachelor,Divorced,Star,Standard,2016,5,False
34.0,23,47289.0,31562,47289.0,0.0,0,11,23,12,0.0,12,Female,Bachelor,Single,Nova,Standard,2012,9,False
17.0,4,26444.0,8156,26444.0,646.0,116,13,4,12,0.024428058234070713,-9,Female,College,Married,Aurora,Standard,2018,5,False
21.0,14,34172.0,22599,34172.0,0.0,0,7,14,12,0.0,7,Female,Bachelor,Married,Nova,Standard,2015,11,False
10.0,6,11738.0,9130,11738.0,1060.0,191,4,6,12,0.09029729959962518,2,Male,College,Single,Aurora,Standard,2015,11,False
26.0,8,29261.0,9797,29261.0,0.0,0,18,8,12,0.0,-10,Male,College,Single,Star,Standard,2015,7,False
14.0,7,20883.0,10175,20883.0,0.0,0,7,7,12,0.0,0,Male,Bachelor,Married,Star,Standard,2017,2,False
17.0,11,31162.0,22756,31162.0,1100.0,198,6,11,12,0.03529827038475115,5,Male,College,Single,Star,Standard,2013,9,False
29.0,18,38516.0,20839,38516.0,369.0,66,11,18,12,0.009580185372692578,7,Female,Master,Divorced,Star,Standard,2017,4,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2014,3,True
11.0,6,19120.0,11908,19120.0,503.0,91,5,6,12,0.026306155535798337,1,Male,Bachelor,Single,Star,Standard,2018,1,False
24.0,12,33723.0,11500,33723.0,337.0,61,12,12,12,0.0099928834064761,0,Female,Bachelor,Married,Star,Standard,2018,1,False
22.0,9,33229.0,13944,33229.0,321.0,58,13,9,12,0.009659945832079447,-4,Male,College,Married,Star,Standard,2012,6,False
26.0,10,42230.0,16558,42230.0,0.0,0,16,10,12,0.0,-6,Male,Bachelor,Married,Star,Standard,2017,11,False
9.0,2,11692.0,3330,11692.0,0.0,0,7,2,12,0.0,-5,Female,Bachelor,Divorced,Star,Standard,2014,6,False
24.0,11,36897.0,13045,36897.0,0.0,0,13,11,12,0.0,-2,Male,Bachelor,Married,Star,Standard,2015,4,False
2.0,2,3388.0,3388,3388.0,0.0,0,0,2,12,0.0,2,Female,Bachelor,Single,Star,Standard,2012,5,False
10.0,5,12917.0,4530,12917.0,0.0,0,5,5,12,0.0,0,Female,Bachelor,Married,Star,Standard,2013,7,False
37.0,23,56590.0,35038,56590.0,0.0,0,14,23,12,0.0,9,Female,Bachelor,Single,Nova,Standard,2017,7,False
19.0,13,21895.0,12724,21895.0,1164.0,210,6,13,12,0.053160394592619654,7,Male,Bachelor,Married,Star,Standard,2016,1,False
22.0,12,39547.0,21531,39547.0,1761.0,352,10,12,12,0.04948417113381208,2,Female,College,Single,Star,Standard,2013,1,False
45.0,41,68281.0,61441,102421.0,0.0,0,4,41,11,0.0,37,Male,College,Single,Nova,2018 Promotion,2018,4,False
25.0,13,42816.0,20173,42816.0,484.0,87,12,13,12,0.01130392133965481,1,Female,Bachelor,Single,Aurora,Standard,2016,8,False
21.0,12,19890.0,9029,19890.0,392.0,71,9,12,12,0.01970740535920768,3,Female,Bachelor,Divorced,Star,Standard,2017,2,False
14.0,6,25844.0,12022,25844.0,977.0,176,8,6,12,0.03780228284000774,-2,Female,College,Married,Nova,Standard,2015,11,False
6.0,6,7250.0,7250,7250.0,0.0,0,0,6,12,0.0,6,Male,Bachelor,Divorced,Aurora,Standard,2018,7,False
12.0,12,16370.0,16370,16370.0,0.0,0,0,12,12,0.0,12,Male,Bachelor,Married,Nova,Standard,2018,7,False
40.0,27,52337.0,41511,78505.0,556.0,100,13,27,11,0.007082261228441139,14,Male,Bachelor,Single,Nova,2018 Promotion,2018,2,False
18.0,8,25065.0,13071,25065.0,0.0,0,10,8,12,0.0,-2,Female,College,Married,Aurora,Standard,2016,11,False
18.0,12,27089.0,18721,27089.0,663.0,119,6,12,12,0.024473975636766336,6,Female,Bachelor,Divorced,Star,Standard,2012,6,False
13.0,9,19902.0,15420,19902.0,437.0,79,4,9,12,0.021956488971511832,5,Female,High School or Below,Married,Star,Standard,2014,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,High School or Below,Married,Nova,Standard,2013,2,True
12.0,10,13926.0,11847,13926.0,385.0,69,2,10,12,0.02764414446758096,8,Female,Bachelor,Married,Star,Standard,2015,10,False
21.0,11,34170.0,19352,34170.0,1473.0,266,10,11,12,0.043106727927189725,1,Male,Bachelor,Single,Aurora,Standard,2014,3,False
24.0,17,37670.0,22864,37670.0,484.0,87,7,17,12,0.012848079424490988,10,Female,Bachelor,Married,Aurora,Standard,2016,6,False
38.0,22,59736.0,36116,89604.0,472.0,85,16,22,11,0.005267563194018191,6,Male,High School or Below,Married,Star,2018 Promotion,2018,4,False
11.0,11,22494.0,22494,22494.0,534.0,96,0,11,12,0.023738608579684375,11,Female,Bachelor,Married,Aurora,Standard,2018,7,False
23.0,12,30925.0,10134,30925.0,1045.0,188,11,12,12,0.03379033822673479,1,Male,Bachelor,Divorced,Aurora,Standard,2016,8,False
16.0,11,25158.0,17360,25158.0,0.0,0,5,11,12,0.0,6,Female,Bachelor,Married,Star,Standard,2016,3,False
14.0,4,28271.0,9340,28271.0,404.0,73,10,4,12,0.014289756649688738,-6,Male,College,Married,Nova,Standard,2012,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Star,Standard,2018,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Master,Single,Aurora,Standard,2018,10,False
2.0,0,2518.0,0,2518.0,375.0,68,2,0,12,0.14886859865025803,-2,Female,College,Single,Star,Standard,2017,5,True
11.0,11,20215.0,20215,20215.0,326.0,59,0,11,12,0.016125840918084687,11,Male,Bachelor,Married,Nova,Standard,2018,6,False
12.0,6,15980.0,9194,15980.0,0.0,0,6,6,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2013,12,False
23.0,12,40310.0,19447,40310.0,509.0,92,11,12,12,0.012626826424549131,1,Female,Bachelor,Married,Nova,Standard,2014,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2016,11,True
19.0,8,30004.0,7474,30004.0,845.0,152,11,8,12,0.02816197300449925,-3,Female,Bachelor,Single,Nova,Standard,2015,5,True
46.0,33,83563.0,57059,125344.0,814.0,147,13,33,11,0.006494076349275998,20,Male,High School or Below,Divorced,Star,2018 Promotion,2018,3,False
6.0,6,9108.0,9108,9108.0,0.0,0,0,6,12,0.0,6,Female,Bachelor,Single,Aurora,Standard,2018,8,False
2.0,2,2486.0,2486,2486.0,0.0,0,0,2,12,0.0,2,Male,College,Single,Star,Standard,2018,11,False
3.0,3,4740.0,4740,4740.0,0.0,0,0,3,12,0.0,3,Male,Bachelor,Married,Aurora,Standard,2018,10,False
5.0,5,11121.0,11121,11121.0,0.0,0,0,5,12,0.0,5,Female,Bachelor,Married,Star,Standard,2018,7,False
10.0,8,12152.0,10878,12152.0,400.0,72,2,8,12,0.032913683864066484,6,Male,Bachelor,Married,Nova,Standard,2014,3,False
14.0,3,19469.0,2583,19469.0,0.0,0,11,3,12,0.0,-8,Female,Bachelor,Married,Aurora,Standard,2017,6,False
13.0,9,20755.0,13260,20755.0,0.0,0,4,9,12,0.0,5,Male,Bachelor,Married,Nova,Standard,2015,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2018,12,False
23.0,13,27905.0,16704,27905.0,910.0,163,10,13,12,0.032609474664946604,3,Female,Bachelor,Married,Nova,Standard,2015,10,False
20.0,9,31461.0,11929,31461.0,1440.0,259,11,9,12,0.04576949971394063,-2,Male,Bachelor,Divorced,Star,Standard,2012,11,False
10.0,3,16301.0,3477,16301.0,566.0,102,7,3,12,0.034719666298613665,-4,Female,Bachelor,Married,Nova,Standard,2016,6,False
17.0,8,20378.0,8304,20378.0,867.0,156,9,8,12,0.04254379508317385,-1,Female,Bachelor,Married,Star,Standard,2017,8,False
13.0,3,15823.0,5874,15823.0,0.0,0,10,3,12,0.0,-7,Male,Bachelor,Divorced,Nova,Standard,2013,11,False
13.0,2,17432.0,3078,17432.0,349.0,63,11,2,12,0.02001950324097975,-9,Female,Bachelor,Married,Star,Standard,2013,12,False
15.0,9,23055.0,12129,23055.0,606.0,109,6,9,12,0.02628383067314365,3,Female,Bachelor,Married,Star,Standard,2013,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2014,9,True
30.0,16,38088.0,21864,38088.0,0.0,0,14,16,12,0.0,2,Female,Bachelor,Divorced,Star,Standard,2013,7,False
60.0,56,89625.35999999994,110782,134437.0799999999,561.0,101,6,56,11,0.003115195602076797,50,Female,College,Married,Aurora,2018 Promotion,2018,2,False
24.0,16,39509.0,28975,39509.0,0.0,0,8,16,12,0.0,8,Male,Bachelor,Single,Star,Standard,2012,6,False
60.0,48,89625.35999999994,74770,134437.0799999999,1326.0,239,15,48,11,0.009148739461010915,33,Male,Bachelor,Married,Aurora,2018 Promotion,2018,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2018,12,False
21.0,8,31220.0,14926,31220.0,0.0,0,13,8,12,0.0,-5,Female,Bachelor,Married,Star,Standard,2014,9,False
16.0,10,21132.0,10100,21132.0,0.0,0,6,10,12,0.0,4,Female,Bachelor,Married,Nova,Standard,2014,7,False
2.0,2,1902.0,1902,1902.0,0.0,0,0,2,12,0.0,2,Female,Doctor,Married,Star,Standard,2018,10,False
42.0,27,51867.0,37786,51867.0,1003.0,180,15,27,12,0.019337549163260585,12,Male,Bachelor,Married,Aurora,Standard,2015,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,High School or Below,Divorced,Nova,Standard,2018,12,False
9.0,9,14496.0,14496,14496.0,0.0,0,0,9,12,0.0,9,Female,Doctor,Divorced,Aurora,Standard,2018,8,False
15.0,14,27672.0,26175,27672.0,454.0,82,1,14,12,0.016405882990640698,13,Female,High School or Below,Married,Aurora,Standard,2017,9,False
46.0,38,68554.0,57018,102831.0,541.0,97,8,38,11,0.005261008246460246,30,Female,Bachelor,Single,Aurora,2018 Promotion,2018,3,True
23.0,15,28420.0,15651,28420.0,0.0,0,8,15,12,0.0,7,Female,Bachelor,Divorced,Nova,Standard,2016,7,False
17.0,9,30889.0,16309,30889.0,603.0,109,8,9,12,0.01952088054386533,1,Female,College,Single,Star,Standard,2013,9,False
35.0,16,67016.0,35913,67016.0,0.0,0,19,16,12,0.0,-3,Female,College,Single,Nova,Standard,2012,9,False
22.0,16,36651.0,31860,36651.0,524.0,94,6,16,12,0.014296627742005893,10,Female,Bachelor,Married,Star,Standard,2013,5,False
26.0,10,32990.0,10467,32990.0,845.0,152,16,10,12,0.02561304598223758,-6,Male,High School or Below,Married,Nova,Standard,2016,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2017,2,True
14.0,8,17552.0,10020,17552.0,0.0,0,6,8,12,0.0,2,Female,Bachelor,Married,Star,Standard,2013,6,False
24.0,10,46756.0,17855,46756.0,0.0,0,14,10,12,0.0,-4,Female,High School or Below,Married,Nova,Standard,2015,8,False
42.0,22,61580.0,35264,92370.0,1228.0,221,20,22,11,0.013294215717054053,2,Female,Bachelor,Divorced,Aurora,2018 Promotion,2018,2,False
17.0,8,27712.0,10576,27712.0,889.0,160,9,8,12,0.03207880777974236,-1,Female,College,Married,Aurora,Standard,2016,3,False
15.0,12,19923.0,15151,19923.0,539.0,97,3,12,12,0.027052800642441276,9,Male,Bachelor,Married,Nova,Standard,2014,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Nova,Standard,2013,10,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,High School or Below,Married,Nova,Standard,2015,6,True
26.0,14,38970.0,15547,38970.0,1761.0,353,12,14,12,0.05039644864129737,2,Male,Bachelor,Married,Star,Standard,2013,11,False
8.0,8,9632.0,9632,14448.0,375.0,68,0,8,11,0.02595335317322998,8,Female,Bachelor,Married,Aurora,2018 Promotion,2018,2,False
17.0,6,31696.0,13692,31696.0,560.0,101,11,6,12,0.017667287124964508,-5,Male,Bachelor,Married,Star,Standard,2015,7,False
16.0,12,22479.0,17907,22479.0,704.0,127,4,12,12,0.03131672597864769,8,Male,Bachelor,Divorced,Aurora,Standard,2014,1,False
24.0,21,37552.0,34803,37552.0,0.0,0,3,21,12,0.0,18,Male,Bachelor,Married,Star,Standard,2014,4,False
21.0,8,23471.0,10358,23471.0,1598.0,289,13,8,12,0.0680811179277437,-5,Female,Doctor,Married,Star,Standard,2015,9,False
11.0,8,16860.0,12568,16860.0,892.0,161,3,8,12,0.05290314927940217,5,Female,Bachelor,Married,Star,Standard,2017,8,False
